adc1_740_mean,adc2_740_mean,adc3_740_mean,adc4_740_mean,adc1_850_mean,adc2_850_mean,adc3_850_mean,adc4_850_mean,adc1_740_std,adc2_740_std,adc3_740_std,adc4_740_std,adc1_850_std,adc2_850_std,adc3_850_std,adc4_850_std,pulse_std,pulse_mean,rating,succesful
1043.2823529411764,31.31764705882353,53.858823529411765,32.09411764705882,922.8023255813954,104.84883720930233,135.5,2.604651162790698,24.48158285649978,7.651971057474392,4.397382720427682,10.92792788423941,13.077884131294834,6.720499704565857,5.335232504994786,1.4574681493235964,8.01782793748811,62.885714285714286,9,1
734.5688622754491,21.610778443113773,40.93413173652694,14.035928143712574,810.7664670658683,115.9880239520958,139.5688622754491,9.766467065868264,30.05907417509811,3.092646348771331,6.3626713762995735,4.07000816370642,23.76844777709185,7.084675489717476,3.6643496471187587,2.8579757512955117,6.641166278667533,91.15851351351351,6,0
1049.7898089171974,271.43949044585986,86.28662420382166,36.503184713375795,1071.8598726114649,225.17834394904457,141.69426751592357,85.70063694267516,100.14540914290156,42.82961735546575,6.764396760314173,7.718296779549275,71.60955911324915,23.50109195082094,6.733633929932296,6.71724242122834,7.361247905872164,89.31,8,1
1437.8125,136.96875,38.375,15.4375,897.5806451612904,110.16129032258064,110.3225806451613,29.967741935483872,30.403138102038298,9.766580195220712,2.1213203435596424,1.2684127749837335,30.486908877471095,8.302998551501535,2.4817614278867004,2.960674145840683,5.0294052641365425,66.25657142857143,8,1
1034.6,29.413333333333334,37.46666666666667,9.613333333333333,488.7733333333333,71.70666666666666,101.69333333333333,5.88,42.28410985164458,5.422907700480244,4.659582783008766,6.264212668832402,5.958353965818243,5.732254245821511,5.283767424688391,3.653802166274232,5.41791559002716,62.41642857142857,9,1
1164.1764705882354,28.705882352941178,45.11764705882353,10.235294117647058,1489.4411764705883,138.14705882352942,118.17647058823529,28.147058823529413,206.0950752338605,9.656303991363286,8.405498582303865,3.1339666367991876,8.995592107352014,5.716177748901883,5.992270719676857,3.6773866951309118,3.6854220330238068,82.39911764705882,9,1
2336.4634146341464,282.3048780487805,83.90243902439025,13.914634146341463,1811.4814814814815,333.75308641975306,176.8641975308642,9.08641975308642,32.91447770385115,11.415485501905014,7.391369268053783,4.67512783085864,19.751652532833244,8.011758334157257,7.941588453231119,3.7020181349643515,14.081908803694034,72.66,5,0
2325.5164835164837,282.14285714285717,85.86813186813187,15.417582417582418,1816.5652173913043,333.7282608695652,178.17391304347825,9.66304347826087,26.625118732072306,7.722364963851463,6.532327798825352,4.419818835065362,16.619401046999645,6.345550073350383,4.077837973952131,2.702368411422821,13.345054351370235,76.73384615384616,10,1
1030.0833333333333,57.333333333333336,41.166666666666664,9.458333333333334,839.375,138.84722222222223,115.27777777777777,6.555555555555555,11.689347504049254,6.4480589938936195,3.3859693933044293,6.6054554917523385,9.124240273216191,3.209403973546289,3.5294424497730206,5.037573999425419,7.072092785800236,70.480625,1,0
1640.4,187.9125,83.2875,25.0375,1189.175,229.0875,166.925,11.1875,13.729391921408812,4.401362706127055,6.944980429386174,5.61066739413369,12.538321006852794,4.331789322459856,6.490060560268246,3.1666527870004506,3.5092685646136945,78.44022222222222,7,1
1748.7866666666666,145.77333333333334,57.74666666666667,14.653333333333334,1806.9466666666667,261.05333333333334,165.29333333333332,11.28,17.36515097741648,4.167354898115452,4.337433957230166,3.55456818122187,12.072856906046468,4.585209280299444,3.266427643397225,4.257140265864309,10.711179909074598,99.9135294117647,4,0
1282.962962962963,24.25925925925926,24.77777777777778,9.703703703703704,1615.8214285714287,114.89285714285714,75.42857142857143,29.821428571428573,18.19230919812309,3.7579924324707097,2.9000442083279374,1.0308627758717757,11.453783367916186,5.411505477627417,2.2182504188289744,11.888536562054288,2.2137253183144083,78.28258064516129,5,0
1015.3475177304964,79.84397163120568,48.46099290780142,4.361702127659575,887.6785714285714,131.87857142857143,103.94285714285714,4.05,32.75689367263081,7.398150046699186,7.274728989057603,6.954214134244358,17.5561864138468,9.270101904046578,9.202573481612685,7.957011296773332,3.5661884381913938,82.18984848484848,1,0
822.421052631579,42.026315789473685,36.28947368421053,22.36842105263158,852.7948717948718,92.2051282051282,82.92307692307692,30.666666666666668,13.41768010509121,4.456921990265426,5.990568689950771,1.282334286888014,18.722600313074327,8.370309329565103,7.079936869271822,3.6944719253253973,8.8269167527584,81.20887096774193,9,1
1226.6538461538462,62.82051282051282,21.012820512820515,21.05128205128205,1080.3974358974358,117.3974358974359,62.8974358974359,53.41025641025641,14.943032014762126,7.201629667198242,1.6786945279041443,7.394096339151978,17.287740377677103,5.145518144595059,6.78154436609715,4.565357690531032,7.1445569168746585,76.40846153846154,8,1
679.7333333333333,18.533333333333335,32.13333333333333,13.6,769.6043956043956,107.13186813186813,130.84615384615384,10.153846153846153,21.980481637892012,2.3087522774545746,2.8411107180748076,4.932806936183791,19.486678709586382,6.683659661540709,6.845798511858003,3.5650247838411597,16.907911242352828,90.19454545454545,7,1
1775.9644970414201,139.3905325443787,52.24260355029586,14.514792899408285,1827.4674556213017,255.24260355029585,162.11834319526628,11.78698224852071,30.350314482391294,4.668935366098315,4.710078640556378,3.7354583273257616,10.60044670159312,5.871163009654876,6.663525957857426,3.697112258676282,19.852715077904524,101.25162162162162,6,0
2328.423076923077,285.44871794871796,88.32051282051282,14.23076923076923,1812.6410256410256,332.14102564102564,178.42307692307693,8.871794871794872,36.6611437429257,13.568151627791405,6.228325721415128,5.199707976123568,20.2291896333025,9.334650375654014,5.143446797143425,3.8422090992774938,12.899527323604296,77.965,8,1
879.6451612903226,64.74193548387096,22.54193548387097,16.47741935483871,1230.316129032258,179.3548387096774,77.50322580645161,43.73548387096774,8.330620980177585,5.710367320135858,7.70582399891823,3.8178247084979904,8.248380272883866,6.278950544585375,4.195505005821725,8.166352743696443,8.677195917880958,83.30487804878048,9,1
1097.391304347826,75.6195652173913,29.445652173913043,16.77173913043478,898.4301075268817,114.33333333333333,72.53763440860214,26.978494623655912,13.129077302211812,8.305753852699585,8.367078514433729,6.130635126320792,10.177124657419705,12.014785577103243,13.540245277292357,10.790473349233308,2.5855857045392967,84.68022727272728,3,0
1175.36,131.72,51.32,28.44,494.0416666666667,108.125,106.58333333333333,8.916666666666666,26.36740411948055,29.369088057570554,2.6413380447543378,9.228939989691845,18.140704091284224,29.978706211025127,12.010562983824105,6.0355228631730045,10.450327402070116,78.2761111111111,4,0
1035.8351648351647,112.86813186813187,53.142857142857146,14.373626373626374,626.5714285714286,93.43956043956044,125.94505494505495,9.802197802197803,19.76150226872876,4.4352346579754345,3.3913990183384937,4.267834089372244,11.851997353604212,6.004088960790326,3.8682831028266498,2.8332148219127733,6.478676409072151,96.56236363636364,4,0
1198.1719745222929,112.10828025477707,70.75796178343948,14.51592356687898,1169.7961783439491,221.85987261146497,172.52866242038218,9.280254777070065,21.755099120503598,7.715767753342365,4.727715979534464,5.289812530657882,21.045962781585615,5.441364127993249,7.259441694251189,3.192206846377152,18.931817014078323,86.81,10,1
793.7,28.35,21.85,12.85,1240.6,160.7,81.15,32.35,41.01488818260485,2.6011131220468307,1.7252002172135512,1.348488432516786,23.789427107546395,2.5567248786803707,10.936539431504011,1.268027892769755,4.580743574563678,81.63315789473684,6,0
2081.5287356321837,120.86781609195403,71.38505747126437,13.580459770114942,1483.5,168.00574712643677,167.5287356321839,9.580459770114942,106.21113655296182,6.16064320365539,8.903854185735513,4.41645213925977,73.69722075370828,7.690168730484098,9.096577620385267,2.7563626480391052,8.90930683916714,93.399,6,0
1120.216049382716,294.4320987654321,132.97530864197532,15.481481481481481,451.5432098765432,82.35185185185185,147.8641975308642,10.574074074074074,18.34477234784996,7.285548141141673,12.054715124649217,4.568624053464124,10.001303496058629,4.594720467740509,11.236865996645939,3.0722269333307195,3.332142177929584,79.79510638297873,7,1
918.1267605633802,13.098591549295774,19.380281690140844,14.309859154929578,476.0422535211268,25.943661971830984,51.33802816901409,22.788732394366196,42.60849331076234,9.099693761844742,8.018489699586466,6.8318404742494945,10.561975761757443,2.4950655527813406,4.732693772266732,2.5406157462751673,8.573684663830234,102.97920634920635,6,0
1086.7132352941176,28.99264705882353,55.02205882352941,31.279411764705884,931.8029197080292,94.13868613138686,131.1167883211679,2.510948905109489,20.43051751061715,4.910301074769262,6.350814368036189,9.664514071799404,14.37104903046931,5.8651293573716945,6.4649117338848034,1.5392740282791826,5.131570602156789,61.20205882352941,8,1
1415.1285714285714,238.87142857142857,24.685714285714287,16.47142857142857,749.304347826087,70.23188405797102,57.94202898550725,25.405797101449274,172.27126581910028,29.36078496194849,4.1721744135970775,4.369596633695246,13.358522668215892,4.592656950906817,8.479879400451772,4.030467935830302,5.293368621861364,75.842,7,1
1815.8666666666666,176.28,37.99333333333333,6.413333333333333,1057.36,136.59333333333333,62.14,11.726666666666667,55.24316796006527,6.87385866060003,3.7425481515495114,4.405893957643048,26.45631577327618,4.269600152076653,3.837347377985066,6.995585057079054,5.0289022630206786,61.35333333333333,10,1
2029.5526315789473,313.9736842105263,72.02631578947368,19.013157894736842,1586.1315789473683,305.7368421052632,123.64473684210526,7.921052631578948,16.32535429883395,8.32822299446971,4.569387075485512,10.25214568897995,12.169187434131235,4.1032293657642605,3.683128913911544,5.3410689514234555,3.775443883600791,87.70846153846153,5,0
1125.8641975308642,97.01234567901234,68.60493827160494,14.654320987654321,1145.962962962963,216.98765432098764,171.7037037037037,9.716049382716049,18.035903835419333,7.002667040421981,5.578259164707389,5.174844185642599,16.048710574719426,7.445625942727204,5.011098792790969,2.766923236653099,16.777071740608253,94.5684375,7,1
1387.9761904761904,107.19047619047619,68.16666666666667,28.845238095238095,1070.6941176470589,180.76470588235293,164.63529411764705,4.482352941176471,17.8939150931503,3.797514058370642,6.796230942226752,6.7991743786863035,11.551152827863593,7.378616238227627,5.895613904024086,1.7769138890750094,5.162225681209592,81.77666666666667,9,1
1627.868131868132,344.9340659340659,43.07692307692308,19.912087912087912,928.7252747252747,125.94505494505495,83.81318681318682,28.36263736263736,27.23037878351178,9.444342454379997,5.385640927979529,5.3450877794441665,13.565533068172716,5.071407074882643,3.7532566241779004,6.566779158962826,9.045795279846761,77.166,8,1
1193.570512820513,85.68589743589743,58.13461538461539,13.051282051282051,1054.3076923076924,183.34615384615384,156.3846153846154,7.519230769230769,77.40168475114714,14.18668366401962,8.753312028256497,5.5262363927288645,37.480423343327345,10.324823732716338,5.100868412417051,2.9718488952299382,7.6858421289257075,103.0576923076923,5,0
1374.9666666666667,277.26,88.34,13.486666666666666,1052.3,173.70666666666668,150.67333333333335,7.7,17.212223168382703,6.887816302923502,4.216983877148954,3.4693996282873822,27.766705474108843,8.50388514973133,5.560523207803292,2.032454792417651,7.32608650710701,93.99307692307693,4,0
1295.68,26.64,49.74,12.52,1585.5,128.82,124.44,28.28,17.760814469281666,3.1282778727247984,2.884228754832751,12.030980417069857,13.030967824723518,3.6794520443863346,6.15500460053874,4.384760249885915,6.173685605539365,80.26642857142856,6,0
1233.2542372881355,29.627118644067796,50.49152542372882,10.508474576271187,1514.9655172413793,139.3793103448276,124.3103448275862,27.896551724137932,16.392379663922252,6.3378945298803915,5.858600754905302,2.8000793175707215,12.849964867507957,3.636209643112321,9.079003918916966,2.7890113646262757,4.0198246298269655,78.78859375,8,1
1527.6105263157895,888.3473684210526,445.1684210526316,1549.421052631579,961.2421052631579,761.4526315789474,455.34736842105264,1331.4315789473685,163.1441272954581,204.67107854295702,241.18716368897304,319.48061503299215,174.0163061440834,172.24838376915537,224.9366704454528,311.2826468439958,8.051133820668944,77.21828571428571,9,1
945.7857142857143,37.72857142857143,39.41428571428571,7.114285714285714,824.7857142857143,133.78571428571428,121.91428571428571,6.585714285714285,13.891810596762204,3.5259757764317436,3.250386185050459,5.229633670055807,9.031174441967236,3.546350878701292,3.903706366447807,5.246096843472993,7.2570346702242245,75.4421052631579,5,0
799.3541666666666,28.104166666666668,19.875,12.145833333333334,1223.625,150.20833333333334,77.5625,32.604166666666664,9.95626517887389,3.5324609186576956,1.8407329714927219,4.031733608080378,11.681272518847186,5.6340844687862495,2.3781474105662537,4.876079622224139,7.992771744724435,79.3272,4,0
1342.972027972028,69.56643356643356,19.34965034965035,21.104895104895103,1026.6573426573427,139.993006993007,56.54545454545455,53.82517482517483,35.025733810399444,6.281606774532395,2.627746695133511,1.7869372913691537,22.03234015276433,6.563338749615493,3.96769928851042,5.6160166893570045,8.567337136518326,109.63442857142857,7,1
1376.25,127.55555555555556,37.22222222222222,15.38888888888889,891.2857142857143,113.22857142857143,108.0,29.285714285714285,27.184423060695202,6.58328812522151,7.521820110703112,1.153325075665456,18.041734996409637,9.707746192317442,2.8284271247461903,1.9639610121239315,11.316824363670266,70.29033333333334,3,0
1600.6617647058824,208.39705882352942,58.161764705882355,14.544117647058824,1362.376811594203,297.60869565217394,156.28985507246378,3.927536231884058,21.580540082958272,5.810797221956477,3.6060078149833243,8.097233401728765,15.677917637533225,4.920597140066819,3.37421646362426,2.597050592837225,7.698067461456092,79.2965625,3,0
1274.0882352941176,24.323529411764707,41.14705882352941,11.529411764705882,1606.4411764705883,124.47058823529412,114.70588235294117,27.529411764705884,19.139626745131658,1.94967888941641,3.644276150774198,7.60874813148275,12.959590286431006,3.9484196617522747,6.663011475686778,2.1067754208260525,2.544656196567652,81.13638888888889,6,0
